CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C10248,1874.716289,1.0,301.1,83.0,218.1,0.0,0.583333,0.166667,0.333333,0.0,0,10,1950.0,586.974046,1089.040271,0.0,12
C10137,4637.848144,1.0,1271.12,351.54,919.58,0.0,0.833333,0.25,0.833333,0.0,0,33,5000.0,1906.032044,3572.279251,0.0,12
C10791,5308.90635,1.0,0.0,0.0,0.0,4954.608429,0.0,0.0,0.0,0.5,21,0,9500.0,1334.749456,1272.080547,0.0,12
C18195,922.615452,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1700.0,191.287802,309.777674,0.0,12
C17772,2966.412112,1.0,1473.26,0.0,1473.26,979.388828,1.0,0.0,1.0,0.166667,2,20,3500.0,1464.911757,1562.426492,0.0,12
C16110,6245.256644,1.0,539.55,0.0,539.55,2804.63059,0.833333,0.0,0.75,0.083333,2,32,6500.0,1405.944742,3269.298234,0.0,12
C18582,1678.5937,1.0,1846.81,1846.81,0.0,0.0,0.625,0.625,0.0,0.0,0,18,3500.0,350.646998,297.503609,0.0,8
C14097,54.096839,0.727273,185.99,44.99,141.0,0.0,0.333333,0.083333,0.25,0.0,0,5,4000.0,367.310313,128.442353,0.0,12
C10887,9901.685569,1.0,2190.95,832.49,1358.46,1913.350112,1.0,0.416667,0.916667,0.25,4,43,11500.0,2972.248185,2849.235124,0.0,12
C16414,400.462305,1.0,0.0,0.0,0.0,822.959124,0.0,0.0,0.0,0.666667,12,0,5000.0,1034.178777,156.202558,0.083333,12
C14265,655.712971,1.0,264.35,202.8,61.55,0.0,0.333333,0.083333,0.166667,0.0,0,6,1500.0,180.129661,295.417192,0.0,12
C17176,2.484819,0.363636,41.2,41.2,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,91.092518,104.026643,0.0,12
C18746,796.558943,1.0,531.24,0.0,531.24,888.107988,1.0,0.0,0.833333,0.333333,4,6,1000.0,684.858625,654.573104,0.0,6
C14577,444.630038,1.0,0.0,0.0,0.0,145.557904,0.0,0.0,0.0,0.25,3,0,500.0,172.645901,231.115707,0.0,12
C11162,661.423035,0.636364,1109.53,630.01,479.52,952.743339,0.416667,0.083333,0.416667,0.083333,1,6,7500.0,3137.508664,137.306097,0.0,12
C18561,229.752417,1.0,82.28,0.0,82.28,0.0,0.333333,0.0,0.333333,0.0,0,4,1000.0,203.78769,171.875166,0.0,12
C15515,923.977036,1.0,0.0,0.0,0.0,6616.555691,0.0,0.0,0.0,0.416667,6,0,2500.0,5155.088326,320.494371,0.2,12
C12608,74.254958,1.0,952.16,463.04,489.12,0.0,1.0,0.916667,0.583333,0.0,0,24,7000.0,913.302873,174.963013,1.0,12
C14951,336.640397,1.0,589.59,165.0,424.59,0.0,0.833333,0.083333,0.75,0.0,0,17,5000.0,839.728514,184.635553,0.0,12
C13279,0.0,0.0,61.21,61.21,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2600.0,0.0,,0.0,12
C17075,4.334047,0.2,73.17,0.0,73.17,0.0,0.3,0.0,0.3,0.0,0,3,2900.0,160.363635,94.101695,0.0,10
C17120,14.002192,0.363636,76.0,0.0,76.0,0.0,0.166667,0.0,0.166667,0.0,0,4,5000.0,186.022727,81.496891,0.0,12
C15578,94.110539,1.0,1090.19,0.0,1090.19,0.0,1.0,0.0,1.0,0.0,0,19,7000.0,1174.739824,176.285795,0.916667,12
C17836,45.905486,1.0,398.4,0.0,398.4,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,403.594309,171.92066,0.916667,12
C14913,1417.157652,1.0,562.5,0.0,562.5,0.0,0.416667,0.0,0.416667,0.0,0,5,1500.0,987.794574,861.298259,0.0,12
C13679,1140.805503,1.0,1296.47,1060.24,236.23,490.16229,1.0,0.75,0.833333,0.333333,5,32,1800.0,287.539782,299.883459,0.0,12
C13650,40.069534,0.909091,833.29,833.29,0.0,0.0,1.0,1.0,0.0,0.0,0,12,7000.0,766.596225,112.992397,0.3,12
C11106,62.635576,1.0,611.31,0.0,611.31,0.0,1.0,0.0,1.0,0.0,0,37,1500.0,514.6675,139.832021,0.916667,12
C12138,3250.621234,1.0,247.31,0.0,247.31,823.112588,0.583333,0.0,0.5,0.416667,6,7,4000.0,1016.490545,1014.858941,0.0,12
C18737,1087.565213,1.0,0.0,0.0,0.0,216.51414,0.0,0.0,0.0,0.444444,4,0,1200.0,283.409367,267.813111,0.0,9
C16903,37.759404,1.0,398.64,0.0,398.64,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,429.594704,186.268047,1.0,12
C17429,3215.344017,1.0,1149.92,729.86,420.06,5157.157638,1.0,0.416667,0.916667,0.75,42,20,6500.0,2171.419976,953.90622,0.090909,12
C11863,1611.475175,1.0,807.72,0.0,807.72,0.0,1.0,0.0,1.0,0.0,0,36,1500.0,1019.454819,2134.562981,0.0,12
C10532,5036.870531,1.0,1752.15,1564.16,187.99,1072.351863,1.0,0.916667,0.583333,0.25,4,53,10300.0,1489.597574,1549.64691,0.0,12
C13888,1432.350154,1.0,0.0,0.0,0.0,353.621982,0.0,0.0,0.0,0.416667,7,0,1500.0,525.178843,540.921834,0.0,12
C15400,133.957441,0.571429,128.5,0.0,128.5,357.492328,0.142857,0.0,0.142857,0.142857,2,1,1500.0,507.934017,37.947135,0.0,7
C16167,1546.414616,0.909091,0.0,0.0,0.0,4544.457479,0.0,0.0,0.0,0.416667,15,0,3500.0,3440.235297,729.873545,0.1,12
C11307,317.657562,1.0,4398.35,4398.35,0.0,0.0,0.916667,0.916667,0.0,0.0,0,47,16500.0,4028.380624,179.19571,0.916667,12
C18900,1016.826034,0.833333,0.0,0.0,0.0,1364.852957,0.0,0.0,0.0,0.333333,5,0,1500.0,139.841142,171.458084,0.0,6
C14832,976.370187,1.0,0.0,0.0,0.0,1622.255801,0.0,0.0,0.0,0.25,4,0,1600.0,3056.718074,429.217423,0.166667,12
C15300,2762.536531,1.0,0.0,0.0,0.0,478.933445,0.0,0.0,0.0,0.083333,1,0,3000.0,652.759069,6038.567518,0.0,12
C18067,1337.287314,1.0,1662.41,1662.41,0.0,0.0,0.5,0.5,0.0,0.0,0,10,1500.0,1670.844026,1995.395096,0.0,12
C10542,43.42718,1.0,569.34,0.0,569.34,0.0,1.0,0.0,1.0,0.0,0,19,16500.0,758.421856,163.044353,1.0,12
C17299,7.388588,0.545455,84.05,0.0,84.05,0.0,0.416667,0.0,0.416667,0.0,0,5,4000.0,171.883336,99.694319,0.2,12
C15708,1175.922628,1.0,14.72,14.72,0.0,79.252166,0.083333,0.083333,0.0,0.25,3,1,1200.0,347.568201,463.992512,0.0,12
C15774,1631.603874,1.0,0.0,0.0,0.0,831.780875,0.0,0.0,0.0,0.181818,2,0,1800.0,357.259124,687.048707,0.0,11
C13891,683.849179,1.0,7387.83,3894.51,3493.32,0.0,1.0,0.5,0.916667,0.0,0,50,8000.0,6873.576182,229.157755,0.75,12
C11853,16.005542,0.272727,151.33,151.33,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,5000.0,450.83685,132.752406,0.5,12
C10332,9206.811696,1.0,874.98,350.0,524.98,4653.693195,0.75,0.083333,0.666667,0.333333,9,16,12500.0,2055.100879,2199.077716,0.0,12
C14052,95.597121,1.0,101.97,101.97,0.0,97.921034,0.25,0.25,0.0,0.166667,3,3,3000.0,306.960201,174.329733,0.0,12
C13338,129.314624,1.0,94.5,0.0,94.5,0.0,0.583333,0.0,0.583333,0.0,0,7,1500.0,132.94586,849.067783,0.0,12
C12850,2632.469367,1.0,0.0,0.0,0.0,535.955512,0.0,0.0,0.0,0.25,4,0,3000.0,737.932369,736.750992,0.0,12
C11373,3013.581545,1.0,0.0,0.0,0.0,218.091392,0.0,0.0,0.0,0.5,6,0,3000.0,729.037137,1307.25605,0.0,12
C12282,689.697644,1.0,22.68,0.0,22.68,0.0,0.083333,0.0,0.083333,0.0,0,1,11500.0,906.092735,224.709183,0.0,12
C18192,14.471941,1.0,120.0,0.0,120.0,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,113.011493,116.286777,0.0,12
C17482,35.862466,0.545455,361.49,361.49,0.0,0.0,0.454545,0.454545,0.0,0.0,0,9,1500.0,625.790303,155.444689,0.5,11
C14250,22.151355,0.333333,134.87,64.98,69.89,0.0,0.333333,0.166667,0.166667,0.0,0,3,3000.0,41.580849,81.595815,0.0,6
C16499,694.70767,1.0,0.0,0.0,0.0,1640.291172,0.0,0.0,0.0,0.583333,21,0,4500.0,498.736792,201.320157,0.0,12
C16060,2643.019532,1.0,554.38,191.13,363.25,0.0,1.0,0.25,0.916667,0.0,0,15,8000.0,681.881907,882.049542,0.0,12
C18201,1200.937942,0.833333,0.0,0.0,0.0,1981.157622,0.0,0.0,0.0,0.5,4,0,2000.0,152.106361,200.106261,0.0,6
C18723,161.442459,1.0,1767.61,320.02,1447.59,0.0,1.0,0.083333,1.0,0.0,0,20,2000.0,1688.46643,176.27937,0.583333,12
C13718,3789.302616,1.0,49.98,0.0,49.98,0.0,0.166667,0.0,0.166667,0.0,0,3,8500.0,1046.938327,1131.579706,0.0,12
C12417,994.367302,0.857143,0.0,0.0,0.0,4058.539188,0.0,0.0,0.0,0.571429,15,0,10000.0,168.100048,237.414459,0.0,7
C11539,937.434519,1.0,1124.88,1085.63,39.25,0.0,0.416667,0.333333,0.083333,0.0,0,9,2500.0,993.196174,252.572491,0.0,12
C11448,584.287125,0.818182,0.0,0.0,0.0,918.151142,0.0,0.0,0.0,0.083333,2,0,1000.0,1029.191073,277.371035,0.125,12
C16595,6255.078201,1.0,195.29,124.17,71.12,2881.905049,0.5,0.083333,0.333333,0.416667,10,9,7500.0,1797.863187,1926.996357,0.0,12
C10084,17.357563,0.909091,244.85,40.21,204.64,0.0,0.666667,0.166667,0.583333,0.0,0,13,5000.0,357.802082,121.523416,0.181818,12
C14494,3277.092999,1.0,3936.51,3249.14,687.37,517.562968,1.0,0.666667,0.916667,0.166667,2,57,10000.0,2183.769759,812.766517,0.0,12
C15147,368.330629,1.0,1029.29,1029.29,0.0,0.0,0.416667,0.416667,0.0,0.0,0,6,6500.0,1393.630631,170.881343,0.0,12
C17626,1439.410201,1.0,184.7,184.7,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1500.0,299.988581,4792.61355,0.0,12
C13534,673.930629,1.0,689.93,0.0,689.93,916.447583,0.833333,0.0,0.75,0.083333,2,14,1800.0,1603.66063,204.556137,0.0,12
C15865,106.390419,1.0,1038.38,1038.38,0.0,0.0,0.666667,0.666667,0.0,0.0,0,14,6000.0,918.029106,140.547255,0.6,12
C15126,50.803778,0.25,0.0,0.0,0.0,892.941422,0.0,0.0,0.0,0.125,2,0,1500.0,1272.269385,28.024972,0.333333,8
C16443,40.607669,1.0,479.0,80.0,399.0,0.0,0.916667,0.083333,0.666667,0.0,0,14,2000.0,389.241521,141.850602,0.8,12
C13174,13.959639,0.636364,149.88,29.9,119.98,0.0,0.583333,0.083333,0.5,0.0,0,8,4000.0,235.74496,156.767607,0.75,12
C12205,1571.382204,1.0,1849.26,1616.76,232.5,0.0,1.0,1.0,0.5,0.0,0,19,7000.0,1522.895942,414.775083,0.0,12
C10792,62.209376,0.090909,782.88,782.88,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,3000.0,2941.300379,280.618072,0.0,12
C17647,106.45347,0.818182,2014.84,874.84,1140.0,0.0,0.583333,0.416667,0.166667,0.0,0,24,3000.0,2139.733072,138.434369,1.0,12
C15181,434.099616,1.0,4392.05,3817.98,574.07,0.0,1.0,1.0,1.0,0.0,0,79,6000.0,4076.914448,188.019302,1.0,12
C12362,248.200613,1.0,2329.12,1567.22,761.9,0.0,1.0,0.916667,0.583333,0.0,0,31,5500.0,812.097275,231.774034,0.166667,12
C17145,670.120718,1.0,0.0,0.0,0.0,12281.83439,0.0,0.0,0.0,0.583333,31,0,1200.0,12485.43289,591.573521,0.5,12
C12948,1539.46423,1.0,629.78,423.89,205.89,0.0,0.333333,0.083333,0.166667,0.0,0,6,2000.0,559.336578,467.519551,0.0,12
C12194,478.834962,1.0,1060.99,1040.99,20.0,0.0,0.166667,0.083333,0.083333,0.0,0,4,1300.0,1162.790308,208.55975,0.0,12
C17565,17.905235,0.363636,159.0,0.0,159.0,0.0,0.166667,0.0,0.083333,0.0,0,2,4000.0,134.532028,61.971748,0.166667,12
C18901,59.695937,1.0,370.56,0.0,370.56,0.0,1.0,0.0,1.0,0.0,0,19,1500.0,290.863599,164.173138,0.166667,12
C15728,3467.619262,1.0,468.49,278.5,189.99,2493.180667,0.833333,0.083333,0.666667,0.5,10,10,4000.0,1612.002883,898.050967,0.0,12
C17225,1118.057185,1.0,0.0,0.0,0.0,73.140635,0.0,0.0,0.0,0.083333,1,0,1200.0,335.79384,439.082668,0.0,12
C15663,67.72881,1.0,869.48,685.79,183.69,0.0,0.916667,0.833333,0.666667,0.0,0,20,3000.0,824.557797,175.239392,0.75,12
C12582,71.542751,1.0,561.38,0.0,561.38,0.0,1.0,0.0,1.0,0.0,0,32,1500.0,482.868194,168.926878,0.416667,12
C17490,1242.886266,1.0,17.6,17.6,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,589.674674,472.763536,0.0,12
C13007,2304.087171,1.0,0.0,0.0,0.0,3511.369006,0.0,0.0,0.0,0.166667,3,0,3000.0,3004.655015,586.763635,0.083333,12
C16005,7969.504857,1.0,0.0,0.0,0.0,4714.040663,0.0,0.0,0.0,0.5,16,0,11500.0,2184.446847,2086.545633,0.0,12
C10326,185.396312,1.0,0.0,0.0,0.0,842.456926,0.0,0.0,0.0,0.363636,7,0,1000.0,117.542764,137.6915,0.0,11
C17235,99.700878,0.555556,912.98,912.98,0.0,284.659738,0.333333,0.333333,0.0,0.111111,1,3,1200.0,1652.011127,80.430704,0.5,9
C18151,1333.252963,1.0,0.0,0.0,0.0,408.108731,0.0,0.0,0.0,0.272727,10,0,4000.0,627.520326,325.729395,0.0,11
C15952,269.816561,0.636364,1965.95,1965.95,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,5500.0,0.0,,0.0,12
C12530,117.777688,0.727273,853.3,853.3,0.0,0.0,0.25,0.25,0.0,0.0,0,3,2000.0,851.921672,73.600798,0.0,12
C13325,165.544411,0.818182,468.6,335.4,133.2,18.126683,1.0,0.25,1.0,0.083333,1,15,1700.0,1389.092134,198.260864,0.0,12
C17877,1354.623473,1.0,495.43,495.43,0.0,453.244036,0.75,0.75,0.0,0.5,8,13,2000.0,280.31102,442.992384,0.0,12
C13923,28.054194,0.636364,824.27,0.0,824.27,0.0,1.0,0.0,1.0,0.0,0,26,2500.0,673.029715,68.550818,0.333333,12
C16449,1033.346718,0.875,0.0,0.0,0.0,142.123093,0.0,0.0,0.0,0.375,4,0,1500.0,1682.814334,249.673023,0.0,8
C18458,2144.040539,1.0,0.0,0.0,0.0,14127.46664,0.0,0.0,0.0,0.416667,23,0,3500.0,12571.81466,525.168936,0.3,12
C12978,4007.610043,1.0,83.0,83.0,0.0,9003.084705,0.083333,0.083333,0.0,0.25,12,1,10000.0,1308.070478,1221.251121,0.0,12
C13797,41.080375,0.818182,280.0,0.0,280.0,0.0,0.666667,0.0,0.666667,0.0,0,8,9000.0,479.765654,140.712772,0.5,12
C16106,121.117428,0.909091,968.64,0.0,968.64,0.0,1.0,0.0,1.0,0.0,0,24,3000.0,764.973252,189.162675,0.181818,12
C11704,2004.914139,1.0,3628.29,1937.35,1690.94,0.0,1.0,0.916667,1.0,0.0,0,73,11500.0,1718.220924,551.63308,0.0,12
C12319,5815.890916,1.0,1245.33,1245.33,0.0,2697.454999,0.5,0.5,0.0,0.583333,10,18,7000.0,1287.745322,1531.220292,0.0,12
C17338,1232.345324,1.0,0.0,0.0,0.0,369.262743,0.0,0.0,0.0,0.083333,2,0,1700.0,299.568227,252.694662,0.0,12
C17265,4204.42117,1.0,74.99,0.0,74.99,2826.208633,0.25,0.0,0.166667,0.25,6,4,4500.0,872.642121,1396.59728,0.0,12
C13442,7595.24699,1.0,1422.12,1196.98,225.14,4798.127161,0.75,0.333333,0.5,0.666667,14,23,10000.0,2283.468603,2631.254565,0.0,12
C14500,1236.018537,0.909091,0.0,0.0,0.0,2132.985725,0.0,0.0,0.0,0.25,3,0,3000.0,540.703321,359.715011,0.0,12
C10111,408.656365,1.0,941.64,0.0,941.64,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,1097.78942,176.610605,0.083333,12
C19159,11.294184,0.666667,155.0,0.0,155.0,0.0,0.666667,0.0,0.5,0.0,0,4,1000.0,149.588599,43.341698,0.5,6
C18107,0.19009,0.090909,267.0,0.0,267.0,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,198.562574,,0.0,12
C10534,2549.128288,1.0,13771.63,4503.31,9268.32,0.0,1.0,0.5,1.0,0.0,0,83,14500.0,16826.42443,451.636081,0.25,12
C18037,463.59969,1.0,811.11,811.11,0.0,234.763929,0.5,0.5,0.0,0.166667,2,11,500.0,990.743027,257.174899,0.0,12
C12373,3304.423662,1.0,0.0,0.0,0.0,1270.287892,0.0,0.0,0.0,0.416667,9,0,7000.0,1026.076088,1478.485801,0.0,12
C11165,677.188172,0.909091,3777.59,3777.59,0.0,329.214459,0.818182,0.818182,0.0,0.181818,3,28,4000.0,5499.745992,261.247523,0.090909,11
C18989,8.34698,0.181818,390.0,0.0,390.0,0.0,1.0,0.0,0.916667,0.0,0,12,1500.0,410.528786,30.784961,0.0,12
C10297,2420.761135,1.0,0.0,0.0,0.0,567.233798,0.0,0.0,0.0,0.083333,2,0,3000.0,871.713321,609.206784,0.0,12
C18837,32.182264,1.0,208.61,0.0,208.61,0.0,1.0,0.0,1.0,0.0,0,15,1000.0,146.936578,134.915444,0.181818,12
C19149,21.357267,1.0,212.87,0.0,212.87,0.0,1.0,0.0,0.857143,0.0,0,7,1000.0,169.713838,103.387362,1.0,7
C14020,475.675998,1.0,5421.73,5421.73,0.0,0.0,1.0,1.0,0.0,0.0,0,34,10500.0,5510.903074,183.857011,1.0,12
C12668,339.406259,1.0,14.28,0.0,14.28,0.0,0.416667,0.0,0.416667,0.0,0,5,10500.0,1263.292815,1486.059666,0.083333,12
C15153,339.183041,1.0,139.5,139.5,0.0,0.0,0.25,0.25,0.0,0.0,0,3,1200.0,877.494612,167.323383,0.090909,12
C15371,50.366106,0.363636,507.57,507.57,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,6000.0,503.254349,34.488495,0.0,12
C16990,1708.506241,1.0,0.0,0.0,0.0,236.443443,0.0,0.0,0.0,0.083333,1,0,2000.0,702.214941,417.488671,0.0,12
C13946,40.479403,1.0,452.61,0.0,452.61,0.0,1.0,0.0,0.916667,0.0,0,18,5000.0,426.404957,178.830469,0.818182,12
C15534,1368.906278,1.0,0.0,0.0,0.0,5809.802917,0.0,0.0,0.0,0.166667,8,0,6000.0,322.580506,419.059837,0.0,12
C13377,2101.04762,1.0,184.0,184.0,0.0,1881.773648,0.166667,0.166667,0.0,0.666667,24,3,2500.0,2231.251407,726.381528,0.0,12
C10578,1758.979585,0.818182,1199.0,1199.0,0.0,8552.910316,0.090909,0.090909,0.0,0.636364,17,1,6750.0,11634.38713,422.041626,0.111111,11
C14109,488.340514,1.0,4908.93,2290.36,2618.57,0.0,1.0,0.916667,1.0,0.0,0,108,7500.0,4589.621491,195.304936,0.75,12
C11239,8884.816576,1.0,1233.58,1233.58,0.0,13674.24402,0.416667,0.416667,0.0,0.75,26,7,13000.0,5574.916601,4576.531483,0.0,12
C13056,1083.787792,1.0,110.0,110.0,0.0,342.027342,0.083333,0.083333,0.0,0.333333,7,1,1200.0,504.434613,438.752592,0.0,12
C11227,189.969435,1.0,2071.55,2001.55,70.0,47.875577,1.0,0.916667,0.166667,0.083333,1,19,9000.0,1679.943402,191.234533,1.0,12
C17009,190.056883,1.0,501.88,25.0,476.88,0.0,1.0,0.083333,1.0,0.0,0,13,2000.0,493.981832,189.50275,0.0,12
C11787,304.945628,1.0,2788.81,2788.81,0.0,266.383091,0.727273,0.727273,0.0,0.090909,6,22,4000.0,2803.353036,130.626533,0.714286,11
C13644,3012.642667,1.0,6999.56,6999.56,0.0,0.0,1.0,1.0,0.0,0.0,0,81,3500.0,5446.940305,573.86773,0.166667,12
C11703,246.864346,1.0,2995.55,2301.11,694.44,0.0,1.0,0.75,1.0,0.0,0,35,6000.0,2734.138816,181.027921,0.916667,12
C11340,31.473181,0.272727,220.5,220.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,3750.0,1199.475254,89.231655,0.0,12
C14079,1798.042812,1.0,0.0,0.0,0.0,478.838983,0.0,0.0,0.0,0.083333,1,0,6300.0,1192.610471,564.715406,0.0,12
C16129,1275.142146,1.0,454.72,454.72,0.0,959.005156,1.0,1.0,0.0,0.083333,2,12,1500.0,826.036748,350.661181,0.0,12
C14870,1845.210833,1.0,0.0,0.0,0.0,1960.264859,0.0,0.0,0.0,0.25,3,0,4500.0,331.387568,600.297574,0.0,12
C12557,818.310935,0.545455,1071.8,1020.0,51.8,752.292181,0.333333,0.25,0.166667,0.166667,3,6,2500.0,4763.080391,751.737661,0.2,12
C16398,38.316222,0.272727,436.75,0.0,436.75,0.0,0.25,0.0,0.25,0.0,0,3,3000.0,1634.962881,139.00528,1.0,12
C11680,2876.009336,1.0,152.61,152.61,0.0,3719.650168,0.333333,0.333333,0.0,1.166667,24,2,4000.0,248.342971,584.926336,0.0,6
C11746,51.923357,0.3,835.31,250.0,585.31,0.0,0.5,0.1,0.4,0.0,0,13,7000.0,832.140348,70.583398,0.25,10
C11560,75.012641,0.545455,480.02,480.02,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1950.0,485.738057,86.502541,0.0,12
C16759,37.980086,1.0,450.0,0.0,450.0,0.0,1.0,0.0,1.0,0.0,0,12,2700.0,425.280332,166.65223,0.666667,12
C10910,847.013195,0.833333,0.0,0.0,0.0,1159.447747,0.0,0.0,0.0,0.333333,5,0,1200.0,101.664939,196.261567,0.0,6
C12515,8771.507851,1.0,1082.98,497.08,585.9,4504.545269,1.0,0.5,0.833333,0.666667,26,26,18500.0,1964.195588,1978.414023,0.0,12
C18779,1594.994317,0.875,667.0,569.0,98.0,1880.647102,0.875,0.125,0.75,0.5,5,8,2500.0,248.746263,455.027879,0.0,8
C18810,9.630478,1.0,257.49,0.0,257.49,0.0,1.0,0.0,1.0,0.0,0,14,1500.0,251.907165,114.027084,0.7,12
C18828,5.529633,0.181818,45.0,0.0,45.0,0.0,0.166667,0.0,0.166667,0.0,0,2,1000.0,515.842674,112.442224,0.5,12
C18605,41.479055,1.0,243.96,0.0,243.96,0.0,1.0,0.0,1.0,0.0,0,24,3000.0,1146.784474,132.697082,0.4,12
C15329,1964.369476,0.727273,0.0,0.0,0.0,2706.493856,0.0,0.0,0.0,0.083333,1,0,3000.0,636.224436,675.460542,0.0,12
C16791,540.157857,1.0,181.5,0.0,181.5,0.0,0.833333,0.0,0.833333,0.0,0,11,500.0,246.839723,669.292383,0.0,12
C11419,2792.534256,1.0,9661.37,9661.37,0.0,0.0,0.416667,0.416667,0.0,0.0,0,12,8500.0,6000.763458,682.274622,0.0,12
C19121,331.070135,0.75,81.2,81.2,0.0,419.341394,0.125,0.125,0.0,0.25,7,1,500.0,116.761487,205.065526,0.0,8
C14710,7789.190958,1.0,1307.39,84.45,1222.94,1836.893684,1.0,0.166667,1.0,0.25,3,66,8500.0,2072.817061,2983.977594,0.0,12
C19050,28.277795,1.0,394.8,44.8,350.0,0.0,1.0,0.1,0.9,0.0,0,11,1000.0,351.266319,144.369426,1.0,10
C10757,660.397749,1.0,776.89,698.99,77.9,0.0,0.166667,0.083333,0.083333,0.0,0,2,1500.0,487.294072,215.007957,0.0,12
C10940,939.152528,1.0,3393.25,3364.59,77.66,0.0,0.25,0.25,0.083333,0.0,0,5,9000.0,2768.821579,267.093439,0.0,12
C17424,231.593057,1.0,2123.43,0.0,2123.43,424.95317,0.583333,0.0,0.583333,0.083333,1,7,7500.0,2812.54066,2399.605979,0.166667,12
C16537,46.000465,0.818182,531.5,0.0,531.5,0.0,0.75,0.0,0.5,0.0,0,15,4000.0,544.460735,159.519007,1.0,12
C17064,1592.221829,1.0,616.95,452.88,164.07,109.299409,0.833333,0.333333,0.666667,0.166667,4,15,2000.0,522.169095,388.683266,0.0,12
C16793,779.431874,1.0,721.78,223.53,498.25,152.51189,1.0,0.166667,0.916667,0.083333,2,48,1500.0,796.646284,211.487323,0.0,12
C10591,3457.086184,1.0,2448.6,0.0,2448.6,0.0,1.0,0.0,1.0,0.0,0,12,1700.0,227.514473,38512.12477,0.0,12
C18866,70.162707,0.636364,599.0,0.0,599.0,0.0,0.5,0.0,0.416667,0.0,0,6,1000.0,1007.348156,139.86007,1.0,12
C12674,4413.803457,1.0,0.0,0.0,0.0,2007.044461,0.0,0.0,0.0,0.666667,11,0,5000.0,1305.912583,1423.184018,0.0,12
C16670,4021.881912,1.0,300.1,0.0,300.1,955.742173,0.333333,0.0,0.25,0.083333,1,9,6000.0,1120.837531,1243.924125,0.0,12
C12153,1681.16287,0.454545,1138.85,0.0,1138.85,4044.377495,0.416667,0.0,0.333333,0.25,6,5,4500.0,3763.240294,1818.174017,0.0,12
C11670,502.653982,1.0,4748.5,1845.75,2902.75,0.0,1.0,1.0,1.0,0.0,0,82,12000.0,4517.823754,205.244926,0.583333,12
C18281,118.918332,0.833333,1151.64,365.0,786.64,0.0,0.833333,0.166667,0.5,0.0,0,8,2000.0,891.287913,70.63746,1.0,6
C15502,21.409828,1.0,149.71,0.0,149.71,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,141.974905,150.500248,0.166667,12
C12796,5901.592192,1.0,1704.95,1141.55,563.4,0.0,0.583333,0.25,0.333333,0.0,0,9,8000.0,1886.692272,1474.409318,0.0,12
C14823,268.797746,1.0,70.0,0.0,70.0,0.0,0.5,0.0,0.416667,0.0,0,6,1000.0,105.954038,229.157988,0.0,12
C12687,210.870503,1.0,664.05,664.05,0.0,0.0,0.2,0.2,0.0,0.0,0,5,7500.0,728.19268,140.348508,0.0,10
C13089,2380.291402,1.0,1433.2,487.74,945.46,254.450638,0.666667,0.416667,0.583333,0.166667,3,33,7000.0,1877.023036,616.430163,0.0,12
C18645,510.339352,1.0,509.55,509.55,0.0,696.126211,0.25,0.25,0.0,0.166667,4,6,2500.0,1346.043822,194.915188,0.1,12
C15919,1139.691004,1.0,117.0,117.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,492.089429,437.099794,0.0,12
C10230,3061.213971,1.0,1829.2,1792.7,36.5,0.0,1.0,1.0,0.083333,0.0,0,17,7000.0,971.234118,985.954762,0.0,12
C16550,2054.983361,1.0,1058.58,0.0,1058.58,0.0,1.0,0.0,1.0,0.0,0,16,6000.0,461.980524,439.448245,0.0,12
C15647,2594.878719,1.0,160.0,160.0,0.0,3095.18013,0.083333,0.083333,0.0,0.25,7,3,9500.0,851.52967,596.332001,0.0,12
C14903,1540.879308,0.909091,0.0,0.0,0.0,154.550357,0.0,0.0,0.0,0.090909,1,0,4000.0,720.558343,334.635642,0.0,11
C12907,1589.083369,1.0,0.0,0.0,0.0,1527.089071,0.0,0.0,0.0,0.428571,4,0,2000.0,287.350882,411.733393,0.0,7
